Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
260,12.0,0.0,0.0,3322.0,20.0,109.0,38217.0,0.1,1770.0,0.0,0.0,9237.825662612915,,,,,,,,,,,,,,,,,,,,,856.3971106344886,556.4745605859481,1680.0110570438724,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,13.0,0.0,0.0,93.0,1.0,93.0,38310.0,0.1,1950.0,0.0,0.0,9752.038575172424,,,,,,,,,,,,,,,,,,,,,956.5546660452735,532.0006477858601,1864.7680874646321,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,13.0,0.0,0.0,192.0,2.0,99.0,38409.0,0.1,1830.0,0.0,0.0,9762.064424276352,,,,,,,,,,,,,,,,,,,,,789.5205189733066,541.5584569836341,1755.3464060874114,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,13.0,0.0,0.0,375.0,3.0,183.0,38592.0,0.1,4760.0,0.0,0.0,9780.912700176239,,,,,,,,,,,,,,,,,,,,,2490.0092671228354,1400.8908445132167,4312.949890948528,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,13.0,0.0,0.0,552.0,4.0,177.0,38769.0,0.1,4480.0,0.0,0.0,9799.370820045471,,,,,,,,,,,,,,,,,,,,,2199.0678174033205,1400.8452642826971,4098.9588149907795,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,13.0,0.0,0.0,739.0,5.0,187.0,38956.0,0.1,4380.0,0.0,0.0,9818.382330656052,,,,,,,,,,,,,,,,,,,,,2181.1815140732715,1291.445937796798,3980.0752272475697,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,13.0,0.0,0.0,921.0,6.0,182.0,39138.0,0.1,4095.0,0.0,0.0,9837.190472841263,,,,,,,,,,,,,,,,,,,,,2048.0468177040307,1188.38077123185,3729.7111718103165,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,13.0,0.0,0.0,1096.0,7.0,175.0,39313.0,0.1,3740.0,0.0,0.0,9854.983227014542,,,,,,,,,,,,,,,,,,,,,1699.7002907647732,1083.5719334755356,3449.4478954591877,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,13.0,0.0,0.0,1136.0,8.0,40.0,39353.0,0.1,505.0,0.0,0.0,9859.583674907684,,,,,,,,,,,,,,,,,,,,,180.9345204467349,163.06031032923443,498.7596397018949,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,13.0,0.0,0.0,1204.0,9.0,68.0,39421.0,0.1,2085.0,0.0,0.0,9866.801519870758,,,,,,,,,,,,,,,,,,,,,1195.279353006962,626.8896608446433,2007.7344651914445,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,13.0,0.0,0.0,1389.0,10.0,185.0,39606.0,0.1,4160.0,0.0,0.0,9885.877905368805,,,,,,,,,,,,,,,,,,,,,1720.4539047400888,1155.6355186485305,3849.411000212508,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,13.0,0.0,0.0,1582.0,11.0,193.0,39799.0,0.1,4820.0,0.0,0.0,9905.970178842545,,,,,,,,,,,,,,,,,,,,,2119.8911014198775,1333.8499711686404,4419.695989709395,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,13.0,0.0,0.0,1761.0,12.0,179.0,39978.0,0.1,4680.0,0.0,0.0,9924.132997274399,,,,,,,,,,,,,,,,,,,,,1917.6990227595775,1262.319508981735,4345.418366240149,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,13.0,0.0,0.0,1949.0,13.0,188.0,40166.0,0.1,3975.0,0.0,0.0,9943.127483844757,,,,,,,,,,,,,,,,,,,,,1658.4728850902027,973.6707900438553,3670.5445160907097,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,13.0,0.0,0.0,2120.0,14.0,171.0,40337.0,0.1,3990.0,0.0,0.0,9960.724714279175,,,,,,,,,,,,,,,,,,,,,1718.0815596045516,953.5975587982026,3703.6115728417326,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,13.0,0.0,0.0,2294.0,15.0,174.0,40511.0,0.1,4815.0,0.0,0.0,9978.889430761337,,,,,,,,,,,,,,,,,,,,,2122.560858828254,1140.236224496856,4454.579114213195,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,13.0,0.0,0.0,2475.0,16.0,181.0,40692.0,0.1,4410.0,0.0,0.0,9997.660802602768,,,,,,,,,,,,,,,,,,,,,1985.3159976612778,1001.9617266479432,4058.771288228478,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,13.0,0.0,0.0,2655.0,17.0,180.0,40872.0,0.1,4505.0,0.0,0.0,10015.901952266693,,,,,,,,,,,,,,,,,,,,,2275.186071025088,1051.284039431747,4103.669743031807,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,13.0,0.0,0.0,2790.0,18.0,135.0,41007.0,0.1,2540.0,0.0,0.0,10029.779895305634,,,,,,,,,,,,,,,,,,,,,1073.9353989332658,643.3345303600549,2399.815953234526,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,13.0,0.0,0.0,2968.0,19.0,178.0,41185.0,0.1,4855.0,0.0,0.0,10048.152723789215,,,,,,,,,,,,,,,,,,,,,2621.121898057608,1116.8792101093688,4397.230365646677,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,13.0,0.0,0.0,3140.0,20.0,172.0,41357.0,0.1,4015.0,0.0,0.0,10065.493466377258,,,,,,,,,,,,,,,,,,,,,2216.560063134735,1086.036511510113,3641.030088287314,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,14.0,0.0,0.0,104.0,1.0,104.0,41461.0,0.1,1935.0,0.0,0.0,10557.250006437302,,,,,,,,,,,,,,,,,,,,,853.4748989405257,537.9663467461822,1849.9366338412344,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,14.0,0.0,0.0,205.0,2.0,101.0,41562.0,0.1,2030.0,0.0,0.0,10567.574538230896,,,,,,,,,,,,,,,,,,,,,955.5980412424932,590.1242096762435,1937.357375227589,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,14.0,0.0,0.0,300.0,3.0,95.0,41657.0,0.1,2030.0,0.0,0.0,10577.184919118881,,,,,,,,,,,,,,,,,,,,,939.5609730917746,625.8467473815809,1944.6290209692004,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,14.0,0.0,0.0,497.0,4.0,197.0,41854.0,0.1,4620.0,0.0,0.0,10597.034891605377,,,,,,,,,,,,,,,,,,,,,2167.205111188866,1305.465296250454,4201.459310256999,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,14.0,0.0,0.0,666.0,5.0,169.0,42023.0,0.1,4010.0,0.0,0.0,10614.56092095375,,,,,,,,,,,,,,,,,,,,,1993.1989821332425,1155.7084079928009,3680.5067049226227,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,14.0,0.0,0.0,847.0,6.0,181.0,42204.0,0.1,4220.0,0.0,0.0,10633.457276582718,,,,,,,,,,,,,,,,,,,,,2146.4237274334173,1270.105053756661,3839.171809782307,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,14.0,0.0,0.0,890.0,7.0,43.0,42247.0,0.1,980.0,0.0,0.0,10638.441207408905,,,,,,,,,,,,,,,,,,,,,477.9375859155556,296.0879879813405,961.3704633618914,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,14.0,0.0,0.0,1074.0,8.0,184.0,42431.0,0.1,4585.0,0.0,0.0,10656.973360538483,,,,,,,,,,,,,,,,,,,,,1972.7540697360173,1333.1579230054715,4230.469960619853,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,14.0,0.0,0.0,1249.0,9.0,175.0,42606.0,0.1,3840.0,0.0,0.0,10675.255573272705,,,,,,,,,,,,,,,,,,,,,1645.211429533795,1139.6022130186102,3559.2028463213824,4.925164825104964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,14.0,0.0,0.0,1434.0,10.0,185.0,42791.0,0.1,4660.0,0.0,0.0,10694.042110443115,,,,,,,,,,,,,,,,,,,,,1999.026468954202,1292.0491701603994,4298.773351172466,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,14.0,0.0,0.0,1623.0,11.0,189.0,42980.0,0.1,4950.0,0.0,0.0,10712.93582868576,,,,,,,,,,,,,,,,,,,,,2281.6252129625964,1372.5640071253788,4527.823954835785,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,14.0,0.0,0.0,1804.0,12.0,181.0,43161.0,0.1,4450.0,0.0,0.0,10730.889327764511,,,,,,,,,,,,,,,,,,,,,1977.8350011666469,1160.5518379092766,4100.208180942544,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,14.0,0.0,0.0,1981.0,13.0,177.0,43338.0,0.1,3900.0,0.0,0.0,10748.626913070679,,,,,,,,,,,,,,,,,,,,,1343.7466127343948,980.6116244261808,3669.4921643826146,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,14.0,0.0,0.0,2160.0,14.0,179.0,43517.0,0.1,4570.0,0.0,0.0,10766.71456861496,,,,,,,,,,,,,,,,,,,,,2008.7151452955552,1068.3009327203781,4218.873517152885,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,14.0,0.0,0.0,2292.0,15.0,132.0,43649.0,0.1,3015.0,0.0,0.0,10780.180495262146,,,,,,,,,,,,,,,,,,,,,1382.4031111070456,763.5760130979694,2838.1963438251782,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,14.0,0.0,0.0,2467.0,16.0,175.0,43824.0,0.1,4390.0,0.0,0.0,10797.904782056808,,,,,,,,,,,,,,,,,,,,,2054.5017126759662,947.0519446193358,4038.535232210897,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,14.0,0.0,0.0,2658.0,17.0,191.0,44015.0,0.1,5220.0,0.0,0.0,10817.39933848381,,,,,,,,,,,,,,,,,,,,,2604.0994086860815,1210.353660731284,4732.076433731991,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,14.0,0.0,0.0,2828.0,18.0,170.0,44185.0,0.1,4755.0,0.0,0.0,10834.779543876648,,,,,,,,,,,,,,,,,,,,,2492.030871094614,1167.4128665552093,4340.030472829104,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,14.0,0.0,0.0,3019.0,19.0,191.0,44376.0,0.1,5340.0,0.0,0.0,10854.178471803665,,,,,,,,,,,,,,,,,,,,,2754.9070297745448,1324.6978972308839,4823.454843545314,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,14.0,0.0,0.0,3201.0,20.0,182.0,44558.0,0.1,4545.0,0.0,0.0,10872.952072620392,,,,,,,,,,,,,,,,,,,,,2642.368340854899,1183.24852274829,4072.2293484319266,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,15.0,0.0,0.0,97.0,1.0,97.0,44655.0,0.1,1590.0,0.0,0.0,11375.912211179733,,,,,,,,,,,,,,,,,,,,,677.6511600832191,443.4048689875945,1527.3209520550868,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,15.0,0.0,0.0,197.0,2.0,100.0,44755.0,0.1,2055.0,0.0,0.0,11386.140873908997,,,,,,,,,,,,,,,,,,,,,948.1189776213379,614.303284928428,1964.1143668572145,-9.995000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,15.0,0.0,0.0,375.0,3.0,178.0,44933.0,0.1,4845.0,0.0,0.0,11404.146472215652,,,,,,,,,,,,,,,,,,,,,2607.208162991391,1442.935020377423,4389.691941177947,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,15.0,0.0,0.0,491.0,4.0,116.0,45049.0,0.1,2485.0,0.0,0.0,11416.274743318558,,,,,,,,,,,,,,,,,,,,,1388.7232050662644,667.8794375044325,2328.5629054603282,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,15.0,0.0,0.0,661.0,5.0,170.0,45219.0,0.1,4195.0,0.0,0.0,11433.973923921585,,,,,,,,,,,,,,,,,,,,,2230.1374565573924,1281.5341357711493,3823.5198485625206,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,15.0,0.0,0.0,719.0,6.0,58.0,45277.0,0.1,905.0,0.0,0.0,11440.258853912354,,,,,,,,,,,,,,,,,,,,,462.3929817884725,314.87165835725904,879.9402075311235,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,15.0,0.0,0.0,904.0,7.0,185.0,45462.0,0.1,4550.0,0.0,0.0,11459.060516119003,,,,,,,,,,,,,,,,,,,,,1977.8145910335177,1329.9967099091325,4192.485078330381,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,15.0,0.0,0.0,1072.0,8.0,168.0,45630.0,0.1,4705.0,0.0,0.0,11476.4136967659,,,,,,,,,,,,,,,,,,,,,2030.2273421275172,1501.0680923784669,4372.662759378574,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,15.0,0.0,0.0,1242.0,9.0,170.0,45800.0,0.1,4195.0,0.0,0.0,11494.112315416336,,,,,,,,,,,,,,,,,,,,,1731.9279717241068,1311.4889398842415,3908.3851066350653,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,15.0,0.0,0.0,1415.0,10.0,173.0,45973.0,0.1,4610.0,0.0,0.0,11511.20454287529,,,,,,,,,,,,,,,,,,,,,1923.719863812766,1367.6412281586574,4285.763705207097,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,15.0,0.0,0.0,1595.0,11.0,180.0,46153.0,0.1,4445.0,0.0,0.0,11529.182967424393,,,,,,,,,,,,,,,,,,,,,2081.982998204572,1187.7107689432792,4078.395773474355,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,15.0,0.0,0.0,1780.0,12.0,185.0,46338.0,0.1,4210.0,0.0,0.0,11548.142484664917,,,,,,,,,,,,,,,,,,,,,1786.702016203248,1081.6238276280728,3887.2307011740486,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,15.0,0.0,0.0,1975.0,13.0,195.0,46533.0,0.1,5270.0,0.0,0.0,11567.784662485123,,,,,,,,,,,,,,,,,,,,,2229.6826203076985,1281.2066291208769,4844.8968378187965,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,15.0,0.0,0.0,2153.0,14.0,178.0,46711.0,0.1,4435.0,0.0,0.0,11585.965368509293,,,,,,,,,,,,,,,,,,,,,1895.5615970030697,1068.1109373991321,4105.7975249859,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,15.0,0.0,0.0,2312.0,15.0,159.0,46870.0,0.1,4020.0,0.0,0.0,11602.42933011055,,,,,,,,,,,,,,,,,,,,,1567.5639306065798,1008.7690645709584,3778.3101770775306,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,15.0,0.0,0.0,2507.0,16.0,195.0,47065.0,0.1,5270.0,0.0,0.0,11622.495793581009,,,,,,,,,,,,,,,,,,,,,2359.1863873273387,1233.633631993712,4819.59302091999,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,15.0,0.0,0.0,2695.0,17.0,188.0,47253.0,0.1,5105.0,0.0,0.0,11641.560611248016,,,,,,,,,,,,,,,,,,,,,2597.156476421752,1251.95788281236,4625.981920291375,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,15.0,0.0,0.0,2878.0,18.0,183.0,47436.0,0.1,4150.0,0.0,0.0,11660.208427667618,,,,,,,,,,,,,,,,,,,,,1963.939593935337,1059.0716978488206,3798.19163939699,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,15.0,0.0,0.0,2937.0,19.0,59.0,47495.0,0.1,1110.0,0.0,0.0,11667.04629611969,,,,,,,,,,,,,,,,,,,,,464.9741146141781,345.68336215339986,1084.7349123275062,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,15.0,0.0,0.0,3106.0,20.0,169.0,47664.0,0.1,3830.0,0.0,0.0,11684.151644229889,,,,,,,,,,,,,,,,,,,,,2125.3977732984945,999.0523010685104,3477.759818189116,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,16.0,0.0,0.0,175.0,1.0,175.0,47839.0,0.1,3710.0,0.0,0.0,12176.083702087402,,,,,,,,,,,,,,,,,,,,,1851.8048805287872,922.9746418690052,3392.716185562402,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,16.0,0.0,0.0,349.0,2.0,174.0,48013.0,0.1,4005.0,0.0,0.0,12193.993980646133,,,,,,,,,,,,,,,,,,,,,2030.7084546754593,1105.6142432634485,3658.9710119393367,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,16.0,0.0,0.0,538.0,3.0,189.0,48202.0,0.1,4800.0,0.0,0.0,12213.353636741638,,,,,,,,,,,,,,,,,,,,,2351.197406555596,1409.3957218114692,4364.348021856686,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,16.0,0.0,0.0,706.0,4.0,168.0,48370.0,0.1,4195.0,0.0,0.0,12230.25729227066,,,,,,,,,,,,,,,,,,,,,2202.3968497252963,1247.3793420962024,3832.6588142157675,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,16.0,0.0,0.0,868.0,5.0,162.0,48532.0,0.1,4185.0,0.0,0.0,12246.982712745667,,,,,,,,,,,,,,,,,,,,,2294.503712938116,1323.5627275341944,3820.928434444481,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,16.0,0.0,0.0,1060.0,6.0,192.0,48724.0,0.1,4585.0,0.0,0.0,12266.525394201279,,,,,,,,,,,,,,,,,,,,,2125.9066861523834,1334.9031105987842,4185.192115297222,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,16.0,0.0,0.0,1236.0,7.0,176.0,48900.0,0.1,3825.0,0.0,0.0,12284.608436346054,,,,,,,,,,,,,,,,,,,,,1813.07159882521,1165.0905346152351,3512.921729143321,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,16.0,0.0,0.0,1279.0,8.0,43.0,48943.0,0.1,800.0,0.0,0.0,12289.423391342163,,,,,,,,,,,,,,,,,,,,,322.2475713032946,270.2432969237202,787.7180027213983,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,16.0,0.0,0.0,1444.0,9.0,165.0,49108.0,0.1,3640.0,0.0,0.0,12306.416082382202,,,,,,,,,,,,,,,,,,,,,1527.217077479647,1112.7963858723083,3394.795378176834,-0.17910232110460722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,16.0,0.0,0.0,1634.0,10.0,190.0,49298.0,0.1,5045.0,0.0,0.0,12325.712028980255,,,,,,,,,,,,,,,,,,,,,2239.864956897399,1436.38918498254,4628.678386283676,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,16.0,0.0,0.0,1828.0,11.0,194.0,49492.0,0.1,4885.0,0.0,0.0,12345.40596485138,,,,,,,,,,,,,,,,,,,,,2181.688226484211,1275.3655427698827,4470.689392156988,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,16.0,0.0,0.0,2018.0,12.0,190.0,49682.0,0.1,4475.0,0.0,0.0,12364.838503837585,,,,,,,,,,,,,,,,,,,,,1936.7905582495218,1096.9252897820932,4115.236150998439,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,16.0,0.0,0.0,2200.0,13.0,182.0,49864.0,0.1,4725.0,0.0,0.0,12383.708548069,,,,,,,,,,,,,,,,,,,,,1985.161289199731,1142.2539762047645,4372.441155234965,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,16.0,0.0,0.0,2386.0,14.0,186.0,50050.0,0.1,4255.0,0.0,0.0,12403.261593103409,,,,,,,,,,,,,,,,,,,,,1913.1244307792047,1027.3769035461326,3906.968886679541,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,16.0,0.0,0.0,2563.0,15.0,177.0,50227.0,0.1,3510.0,0.0,0.0,12421.318809747696,,,,,,,,,,,,,,,,,,,,,1600.710466654781,930.9477946918635,3233.1372888425026,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,16.0,0.0,0.0,2738.0,16.0,175.0,50402.0,0.1,4500.0,0.0,0.0,12439.075344085693,,,,,,,,,,,,,,,,,,,,,2142.998234380044,966.592076098249,4133.237651047938,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,16.0,0.0,0.0,2914.0,17.0,176.0,50578.0,0.1,4545.0,0.0,0.0,12456.782504081726,,,,,,,,,,,,,,,,,,,,,2319.5099378020996,1113.4517790447492,4145.052210315254,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,16.0,0.0,0.0,3090.0,18.0,176.0,50754.0,0.1,3945.0,0.0,0.0,12475.018947839737,,,,,,,,,,,,,,,,,,,,,1975.8206042153156,983.0777817265019,3604.4608909791746,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,16.0,0.0,0.0,3216.0,19.0,126.0,50880.0,0.1,2545.0,0.0,0.0,12487.884719133377,,,,,,,,,,,,,,,,,,,,,1126.7655444634836,702.6337744259339,2407.840815187161,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,16.0,0.0,0.0,3336.0,20.0,120.0,51000.0,0.1,2355.0,0.0,0.0,12500.183294773102,,,,,,,,,,,,,,,,,,,,,1137.486696391608,738.8246267599399,2222.945264015775,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,17.0,0.0,0.0,205.0,1.0,205.0,51205.0,0.1,5060.0,0.0,0.0,13042.593411445618,,,,,,,,,,,,,,,,,,,,,2486.2312573374734,1363.0658305010857,4559.436906622158,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,17.0,0.0,0.0,399.0,2.0,194.0,51399.0,0.1,4895.0,0.0,0.0,13062.398985862732,,,,,,,,,,,,,,,,,,,,,2382.261478756198,1383.197226329772,4441.720271944916,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,17.0,0.0,0.0,491.0,3.0,92.0,51491.0,0.1,1615.0,0.0,0.0,13072.039823293686,,,,,,,,,,,,,,,,,,,,,708.1462643491043,483.7397251018088,1552.9549005260344,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,17.0,0.0,0.0,686.0,4.0,195.0,51686.0,0.1,4440.0,0.0,0.0,13092.076297283173,,,,,,,,,,,,,,,,,,,,,2152.864492598977,1230.2668362790298,4028.2438834662494,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,17.0,0.0,0.0,870.0,5.0,184.0,51870.0,0.1,4475.0,0.0,0.0,13111.567696332932,,,,,,,,,,,,,,,,,,,,,2201.744124624256,1280.5930612490704,4078.03106516841,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,17.0,0.0,0.0,940.0,6.0,70.0,51940.0,0.1,1325.0,0.0,0.0,13118.847217559814,,,,,,,,,,,,,,,,,,,,,650.5104079816705,445.15554308252774,1282.0270435012424,-14.985005000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,17.0,0.0,0.0,1144.0,7.0,204.0,52144.0,0.1,4705.0,0.0,0.0,13139.861578941345,,,,,,,,,,,,,,,,,,,,,2115.01609664264,1233.3719983088529,4282.096627443161,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,17.0,0.0,0.0,1333.0,8.0,189.0,52333.0,0.1,4930.0,0.0,0.0,13159.252470970154,,,,,,,,,,,,,,,,,,,,,2229.998543331629,1367.4537626290783,4517.560879508461,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,17.0,0.0,0.0,1516.0,9.0,183.0,52516.0,0.1,4010.0,0.0,0.0,13178.046318531036,,,,,,,,,,,,,,,,,,,,,1708.2213421343388,1126.3376234670075,3704.8013923727726,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,17.0,0.0,0.0,1558.0,10.0,42.0,52558.0,0.1,1155.0,0.0,0.0,13182.537798643112,,,,,,,,,,,,,,,,,,,,,650.4225055207263,352.8933319586044,1129.9410068408044,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,17.0,0.0,0.0,1746.0,11.0,188.0,52746.0,0.1,4845.0,0.0,0.0,13201.517002344131,,,,,,,,,,,,,,,,,,,,,2097.009440138755,1318.8235525237467,4459.677119816429,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
